i,j,l,t,value
5,8,1,2,22690.940894894884
6,8,1,2,0.0
7,8,1,2,0.0
8,8,1,2,0.0
1,9,1,2,0.0
2,9,1,2,0.0
3,9,1,2,0.0
4,9,1,2,0.0
5,9,1,2,0.0
6,9,1,2,0.0
7,9,1,2,0.0
8,9,1,2,0.0
1,10,1,2,0.0
2,10,1,2,0.0
3,10,1,2,0.0
4,10,1,2,0.0
5,10,1,2,0.0
6,10,1,2,0.0
7,10,1,2,0.0
8,10,1,2,0.0
1,1,2,2,0.0
2,1,2,2,0.0
3,1,2,2,0.0
4,1,2,2,0.0
5,1,2,2,0.0
6,1,2,2,0.0
7,1,2,2,0.0
8,1,2,2,9715.875
1,2,2,2,0.0
2,2,2,2,0.0
3,2,2,2,0.0
4,2,2,2,0.0
5,2,2,2,0.0
6,2,2,2,0.0
7,2,2,2,0.0
8,2,2,2,17677.66281138432
1,3,2,2,0.0
2,3,2,2,0.0
3,3,2,2,0.0
4,3,2,2,0.0
5,3,2,2,0.0
6,3,2,2,0.0
7,3,2,2,0.0
8,3,2,2,5565.728853620001
1,4,2,2,0.0
2,4,2,2,0.0
3,4,2,2,0.0
4,4,2,2,0.0
5,4,2,2,0.0
6,4,2,2,0.0
7,4,2,2,0.0
8,4,2,2,1691.31151525
1,5,2,2,0.0
2,5,2,2,0.0
3,5,2,2,0.0
4,5,2,2,0.0
5,5,2,2,0.0
6,5,2,2,0.0
7,5,2,2,0.0
8,5,2,2,0.0
1,6,2,2,0.0
2,6,2,2,0.0
3,6,2,2,0.0
4,6,2,2,0.0
5,6,2,2,0.0
6,6,2,2,0.0
7,6,2,2,0.0
8,6,2,2,0.0
1,7,2,2,0.0
2,7,2,2,0.0
3,7,2,2,0.0
4,7,2,2,0.0
5,7,2,2,0.0
6,7,2,2,0.0
7,7,2,2,0.0
8,7,2,2,6736.024999600001
1,8,2,2,0.0
2,8,2,2,0.0
3,8,2,2,0.0
4,8,2,2,0.0
5,8,2,2,0.0
6,8,2,2,0.0
7,8,2,2,0.0
8,8,2,2,0.0
1,9,2,2,0.0
2,9,2,2,0.0
3,9,2,2,0.0
4,9,2,2,0.0
5,9,2,2,0.0
6,9,2,2,0.0
7,9,2,2,0.0
8,9,2,2,0.0
1,10,2,2,0.0
2,10,2,2,0.0
3,10,2,2,0.0
4,10,2,2,0.0
5,10,2,2,0.0
6,10,2,2,0.0
7,10,2,2,0.0
8,10,2,2,0.0
1,1,3,2,0.0
2,1,3,2,0.0
3,1,3,2,0.0
4,1,3,2,0.0
5,1,3,2,0.0
6,1,3,2,0.0
7,1,3,2,0.0
8,1,3,2,0.0
1,2,3,2,0.0
2,2,3,2,0.0
3,2,3,2,0.0
4,2,3,2,0.0
5,2,3,2,0.0
6,2,3,2,0.0
7,2,3,2,0.0
8,2,3,2,0.0
1,3,3,2,0.0
2,3,3,2,0.0
3,3,3,2,0.0
4,3,3,2,0.0
5,3,3,2,0.0
6,3,3,2,0.0
7,3,3,2,0.0
8,3,3,2,0.0
1,4,3,2,0.0
2,4,3,2,0.0
3,4,3,2,0.0
4,4,3,2,0.0
5,4,3,2,0.0
6,4,3,2,0.0
7,4,3,2,0.0
8,4,3,2,0.0
1,5,3,2,0.0
2,5,3,2,0.0
3,5,3,2,0.0
4,5,3,2,0.0
5,5,3,2,0.0
6,5,3,2,0.0
7,5,3,2,6370.283332999999
8,5,3,2,0.0
1,6,3,2,0.0
2,6,3,2,0.0
3,6,3,2,0.0
4,6,3,2,0.0
5,6,3,2,0.0
6,6,3,2,0.0
7,6,3,2,30.662234494882796
8,6,3,2,0.0
1,7,3,2,0.0
2,7,3,2,0.0
3,7,3,2,0.0
4,7,3,2,0.0
5,7,3,2,0.0
6,7,3,2,0.0
7,7,3,2,0.0
8,7,3,2,0.0
1,8,3,2,0.0
2,8,3,2,0.0
3,8,3,2,0.0
4,8,3,2,0.0
5,8,3,2,0.0
6,8,3,2,0.0
7,8,3,2,0.0
8,8,3,2,0.0
1,9,3,2,0.0
2,9,3,2,0.0
3,9,3,2,0.0
4,9,3,2,0.0
5,9,3,2,0.0
6,9,3,2,0.0
7,9,3,2,28384.38879223295
8,9,3,2,0.0
1,10,3,2,0.0
2,10,3,2,0.0
3,10,3,2,0.0
4,10,3,2,0.0
5,10,3,2,0.0
6,10,3,2,0.0
7,10,3,2,1957.7086811878055
8,10,3,2,0.0
1,1,4,2,0.0
2,1,4,2,0.0
3,1,4,2,0.0
4,1,4,2,0.0
5,1,4,2,0.0
6,1,4,2,0.0
7,1,4,2,0.0
8,1,4,2,0.0
1,2,4,2,0.0
2,2,4,2,0.0
3,2,4,2,0.0
4,2,4,2,0.0
5,2,4,2,0.0
6,2,4,2,0.0
7,2,4,2,0.0
8,2,4,2,0.0
1,3,4,2,0.0
2,3,4,2,0.0
3,3,4,2,0.0
4,3,4,2,0.0
5,3,4,2,0.0
6,3,4,2,0.0
7,3,4,2,0.0
8,3,4,2,0.0
1,4,4,2,0.0
2,4,4,2,0.0
3,4,4,2,0.0
4,4,4,2,0.0
5,4,4,2,0.0
6,4,4,2,0.0
7,4,4,2,0.0
8,4,4,2,0.0
1,5,4,2,0.0
2,5,4,2,0.0
3,5,4,2,0.0
4,5,4,2,0.0
5,5,4,2,0.0
6,5,4,2,0.0
7,5,4,2,0.0
8,5,4,2,0.0
1,6,4,2,0.0
2,6,4,2,0.0
3,6,4,2,0.0
4,6,4,2,0.0
5,6,4,2,0.0
6,6,4,2,0.0
7,6,4,2,0.0
8,6,4,2,0.0
1,7,4,2,0.0
2,7,4,2,0.0
3,7,4,2,0.0
4,7,4,2,0.0
5,7,4,2,0.0
6,7,4,2,0.0
7,7,4,2,0.0
8,7,4,2,0.0
1,8,4,2,0.0
2,8,4,2,0.0
3,8,4,2,0.0
4,8,4,2,0.0
5,8,4,2,0.0
6,8,4,2,0.0
7,8,4,2,0.0
8,8,4,2,0.0
1,9,4,2,0.0
2,9,4,2,0.0
3,9,4,2,0.0
4,9,4,2,0.0
5,9,4,2,0.0
6,9,4,2,0.0
7,9,4,2,0.0
8,9,4,2,0.0
1,10,4,2,0.0
2,10,4,2,0.0
3,10,4,2,0.0
4,10,4,2,0.0
5,10,4,2,0.0
6,10,4,2,0.0
7,10,4,2,0.0
8,10,4,2,0.0
1,1,1,3,0.0
2,1,1,3,0.0
3,1,1,3,0.0
4,1,1,3,0.0
5,1,1,3,0.0
6,1,1,3,0.0
7,1,1,3,0.0
8,1,1,3,0.0
1,2,1,3,0.0
2,2,1,3,0.0
3,2,1,3,0.0
4,2,1,3,0.0
5,2,1,3,0.0
6,2,1,3,0.0
7,2,1,3,0.0
8,2,1,3,0.0
1,3,1,3,0.0
2,3,1,3,0.0
3,3,1,3,0.0
4,3,1,3,0.0
5,3,1,3,388.53867000000537
6,3,1,3,0.0
7,3,1,3,0.0
8,3,1,3,0.0
1,4,1,3,0.0
2,4,1,3,0.0
3,4,1,3,0.0
4,4,1,3,0.0
5,4,1,3,0.0
6,4,1,3,0.0
7,4,1,3,0.0
8,4,1,3,0.0
1,5,1,3,0.0
2,5,1,3,0.0
3,5,1,3,0.0
4,5,1,3,0.0
5,5,1,3,0.0
6,5,1,3,0.0
7,5,1,3,0.0
8,5,1,3,0.0
1,6,1,3,0.0
2,6,1,3,0.0
3,6,1,3,0.0
4,6,1,3,0.0
5,6,1,3,21982.35
6,6,1,3,0.0
7,6,1,3,0.0
8,6,1,3,0.0
1,7,1,3,0.0
2,7,1,3,0.0
3,7,1,3,0.0
4,7,1,3,0.0
5,7,1,3,0.0
6,7,1,3,0.0
7,7,1,3,0.0
8,7,1,3,0.0
1,8,1,3,0.0
2,8,1,3,0.0
3,8,1,3,0.0
4,8,1,3,0.0
5,8,1,3,6206.840109999994
6,8,1,3,0.0
7,8,1,3,0.0
8,8,1,3,0.0
1,9,1,3,0.0
2,9,1,3,0.0
3,9,1,3,0.0
4,9,1,3,0.0
5,9,1,3,0.0
6,9,1,3,0.0
7,9,1,3,0.0
8,9,1,3,0.0
1,10,1,3,0.0
2,10,1,3,0.0
3,10,1,3,0.0
4,10,1,3,0.0
5,10,1,3,0.0
6,10,1,3,0.0
7,10,1,3,0.0
8,10,1,3,0.0
1,1,2,3,0.0
2,1,2,3,0.0
3,1,2,3,0.0
4,1,2,3,0.0
5,1,2,3,0.0
6,1,2,3,0.0
7,1,2,3,0.0
8,1,2,3,0.0
1,2,2,3,0.0
2,2,2,3,0.0
3,2,2,3,0.0
4,2,2,3,0.0
5,2,2,3,0.0
6,2,2,3,0.0
7,2,2,3,0.0
8,2,2,3,57155.45755
1,3,2,3,0.0
2,3,2,3,0.0
3,3,2,3,0.0
4,3,2,3,0.0
5,3,2,3,0.0
6,3,2,3,0.0
7,3,2,3,0.0
8,3,2,3,0.0
1,4,2,3,0.0
2,4,2,3,0.0
3,4,2,3,0.0
4,4,2,3,0.0
5,4,2,3,0.0
6,4,2,3,0.0
7,4,2,3,0.0
8,4,2,3,0.0
1,5,2,3,0.0
2,5,2,3,0.0
3,5,2,3,0.0
4,5,2,3,0.0
5,5,2,3,0.0
6,5,2,3,0.0
7,5,2,3,0.0
8,5,2,3,0.0
1,6,2,3,0.0
2,6,2,3,0.0
3,6,2,3,0.0
4,6,2,3,0.0
5,6,2,3,0.0
6,6,2,3,0.0
7,6,2,3,0.0
8,6,2,3,0.0
1,7,2,3,0.0
2,7,2,3,0.0
3,7,2,3,0.0
4,7,2,3,0.0
5,7,2,3,0.0
6,7,2,3,0.0
7,7,2,3,0.0
8,7,2,3,0.0
1,8,2,3,0.0
2,8,2,3,0.0
3,8,2,3,0.0
4,8,2,3,0.0
5,8,2,3,0.0
6,8,2,3,0.0
7,8,2,3,0.0
8,8,2,3,0.0
1,9,2,3,0.0
2,9,2,3,0.0
3,9,2,3,0.0
4,9,2,3,0.0
5,9,2,3,0.0
6,9,2,3,0.0
7,9,2,3,0.0
8,9,2,3,0.0
1,10,2,3,0.0
2,10,2,3,0.0
3,10,2,3,0.0
4,10,2,3,0.0
5,10,2,3,0.0
6,10,2,3,0.0
7,10,2,3,0.0
8,10,2,3,0.0
1,1,3,3,0.0
2,1,3,3,0.0
3,1,3,3,0.0
4,1,3,3,0.0
5,1,3,3,0.0
6,1,3,3,0.0
7,1,3,3,0.0
8,1,3,3,0.0
1,2,3,3,0.0
2,2,3,3,0.0
3,2,3,3,0.0
4,2,3,3,0.0
5,2,3,3,0.0
6,2,3,3,0.0
7,2,3,3,52331.66932176769
8,2,3,3,0.0
1,3,3,3,0.0
2,3,3,3,0.0
3,3,3,3,0.0
4,3,3,3,0.0
5,3,3,3,0.0
6,3,3,3,0.0
7,3,3,3,0.0
8,3,3,3,0.0
1,4,3,3,0.0
2,4,3,3,0.0
3,4,3,3,0.0
4,4,3,3,0.0
5,4,3,3,0.0
6,4,3,3,0.0
7,4,3,3,0.0
8,4,3,3,0.0
1,5,3,3,0.0
2,5,3,3,0.0
3,5,3,3,0.0
4,5,3,3,0.0
5,5,3,3,0.0
6,5,3,3,0.0
7,5,3,3,19419.65
8,5,3,3,0.0
1,6,3,3,0.0
2,6,3,3,0.0
3,6,3,3,0.0
4,6,3,3,0.0
5,6,3,3,0.0
6,6,3,3,0.0
7,6,3,3,0.0
8,6,3,3,0.0
1,7,3,3,0.0
2,7,3,3,0.0
3,7,3,3,0.0
4,7,3,3,0.0
5,7,3,3,0.0
6,7,3,3,0.0
7,7,3,3,0.0
8,7,3,3,0.0
1,8,3,3,0.0
2,8,3,3,0.0
3,8,3,3,0.0
4,8,3,3,0.0
5,8,3,3,0.0
6,8,3,3,0.0
7,8,3,3,0.0
8,8,3,3,0.0
1,9,3,3,0.0
2,9,3,3,0.0
3,9,3,3,0.0
4,9,3,3,0.0
5,9,3,3,0.0
6,9,3,3,0.0
7,9,3,3,2230.9751303257217
8,9,3,3,0.0
1,10,3,3,0.0
2,10,3,3,0.0
3,10,3,3,0.0
4,10,3,3,0.0
5,10,3,3,0.0
6,10,3,3,0.0
7,10,3,3,11750.891877906588
8,10,3,3,0.0
1,1,4,3,0.0
2,1,4,3,0.0
3,1,4,3,0.0
4,1,4,3,0.0
5,1,4,3,0.0
6,1,4,3,33941.25
7,1,4,3,0.0
8,1,4,3,0.0
1,2,4,3,0.0
2,2,4,3,0.0
3,2,4,3,0.0
4,2,4,3,0.0
5,2,4,3,0.0
6,2,4,3,0.0
7,2,4,3,0.0
8,2,4,3,0.0
1,3,4,3,0.0
2,3,4,3,0.0
3,3,4,3,0.0
4,3,4,3,0.0
5,3,4,3,0.0
6,3,4,3,18741.286329999995
7,3,4,3,0.0
8,3,4,3,0.0
1,4,4,3,0.0
2,4,4,3,0.0
3,4,4,3,0.0
4,4,4,3,0.0
5,4,4,3,0.0
6,4,4,3,6334.5
7,4,4,3,0.0
8,4,4,3,0.0
1,5,4,3,0.0
2,5,4,3,0.0
3,5,4,3,0.0
4,5,4,3,0.0
5,5,4,3,0.0
6,5,4,3,0.0
7,5,4,3,0.0
8,5,4,3,0.0
1,6,4,3,0.0
2,6,4,3,0.0
3,6,4,3,0.0
4,6,4,3,0.0
5,6,4,3,0.0
6,6,4,3,0.0
7,6,4,3,0.0
8,6,4,3,0.0
1,7,4,3,0.0
2,7,4,3,0.0
3,7,4,3,0.0
4,7,4,3,0.0
5,7,4,3,0.0
6,7,4,3,26716.15
7,7,4,3,0.0
8,7,4,3,0.0
1,8,4,3,0.0
2,8,4,3,0.0
3,8,4,3,0.0
4,8,4,3,33484.309889401135
5,8,4,3,0.0
6,8,4,3,0.0
7,8,4,3,0.0
8,8,4,3,0.0
1,9,4,3,0.0
2,9,4,3,0.0
3,9,4,3,0.0
4,9,4,3,51412.08112059778
5,9,4,3,0.0
6,9,4,3,0.0
7,9,4,3,0.0
8,9,4,3,0.0
1,10,4,3,0.0
2,10,4,3,0.0
3,10,4,3,0.0
4,10,4,3,0.0
5,10,4,3,0.0
6,10,4,3,0.0
7,10,4,3,0.0
8,10,4,3,0.0
1,1,1,4,0.0
2,1,1,4,0.0
3,1,1,4,0.0
4,1,1,4,0.0
5,1,1,4,0.0
6,1,1,4,0.0
7,1,1,4,0.0
8,1,1,4,3619.1249999999995
1,2,1,4,0.0
2,2,1,4,0.0
3,2,1,4,0.0
4,2,1,4,0.0
5,2,1,4,0.0
6,2,1,4,0.0
7,2,1,4,0.0
8,2,1,4,5513.9625
1,3,1,4,0.0
2,3,1,4,0.0
3,3,1,4,0.0
4,3,1,4,0.0
5,3,1,4,2030.9
6,3,1,4,0.0
7,3,1,4,0.0
8,3,1,4,0.0
1,4,1,4,0.0
2,4,1,4,0.0
3,4,1,4,0.0
4,4,1,4,0.0
5,4,1,4,689.7
6,4,1,4,0.0
7,4,1,4,0.0
8,4,1,4,0.0
1,5,1,4,0.0
2,5,1,4,0.0
3,5,1,4,0.0
4,5,1,4,0.0
5,5,1,4,0.0
6,5,1,4,0.0
7,5,1,4,1982.5
8,5,1,4,0.0
1,6,1,4,0.0
2,6,1,4,0.0
3,6,1,4,0.0
4,6,1,4,0.0
5,6,1,4,2389.35
6,6,1,4,0.0
7,6,1,4,0.0
8,6,1,4,0.0
1,7,1,4,0.0
2,7,1,4,0.0
3,7,1,4,0.0
4,7,1,4,0.0
5,7,1,4,0.0
6,7,1,4,0.0
7,7,1,4,0.0
8,7,1,4,2952.5750000000003
1,8,1,4,0.0
2,8,1,4,0.0
3,8,1,4,0.0
4,8,1,4,0.0
5,8,1,4,3274.4
6,8,1,4,0.0
7,8,1,4,0.0
8,8,1,4,0.0
1,9,1,4,0.0
2,9,1,4,0.0
3,9,1,4,0.0
4,9,1,4,0.0
5,9,1,4,0.0
6,9,1,4,0.0
7,9,1,4,11536.073750000001
8,9,1,4,0.0
1,10,1,4,0.0
2,10,1,4,0.0
3,10,1,4,0.0
4,10,1,4,0.0
5,10,1,4,0.0
6,10,1,4,0.0
7,10,1,4,1731.413749999996
8,10,1,4,0.0
1,1,2,4,0.0
2,1,2,4,0.0
3,1,2,4,0.0
4,1,2,4,0.0
5,1,2,4,0.0
6,1,2,4,0.0
7,1,2,4,0.0
8,1,2,4,0.0
1,2,2,4,0.0
2,2,2,4,0.0
3,2,2,4,0.0
4,2,2,4,0.0
5,2,2,4,0.0
6,2,2,4,0.0
7,2,2,4,0.0
8,2,2,4,0.0
1,3,2,4,0.0
2,3,2,4,0.0
3,3,2,4,0.0
4,3,2,4,0.0
5,3,2,4,0.0
6,3,2,4,0.0
7,3,2,4,0.0
8,3,2,4,0.0
1,4,2,4,0.0
2,4,2,4,0.0
3,4,2,4,0.0
4,4,2,4,0.0
5,4,2,4,0.0
6,4,2,4,0.0
7,4,2,4,0.0
8,4,2,4,0.0
1,5,2,4,0.0
2,5,2,4,0.0
3,5,2,4,0.0
4,5,2,4,0.0
5,5,2,4,0.0
6,5,2,4,0.0
7,5,2,4,0.0
8,5,2,4,0.0
1,6,2,4,0.0
2,6,2,4,0.0
3,6,2,4,0.0
4,6,2,4,0.0
5,6,2,4,0.0
6,6,2,4,0.0
7,6,2,4,0.0
8,6,2,4,0.0
1,7,2,4,0.0
2,7,2,4,0.0
3,7,2,4,0.0
4,7,2,4,0.0
5,7,2,4,0.0
6,7,2,4,0.0
7,7,2,4,0.0
8,7,2,4,0.0
1,8,2,4,0.0
2,8,2,4,0.0
3,8,2,4,0.0
4,8,2,4,0.0
5,8,2,4,0.0
6,8,2,4,0.0
7,8,2,4,0.0
8,8,2,4,0.0
1,9,2,4,0.0
2,9,2,4,0.0
3,9,2,4,0.0
4,9,2,4,0.0
5,9,2,4,0.0
6,9,2,4,0.0
7,9,2,4,0.0
8,9,2,4,0.0
1,10,2,4,0.0
2,10,2,4,0.0
3,10,2,4,0.0
4,10,2,4,0.0
5,10,2,4,0.0
6,10,2,4,0.0
7,10,2,4,0.0
8,10,2,4,0.0
1,1,3,4,0.0
2,1,3,4,0.0
3,1,3,4,0.0
4,1,3,4,0.0
5,1,3,4,0.0
6,1,3,4,0.0
7,1,3,4,0.0
8,1,3,4,0.0
1,2,3,4,0.0
2,2,3,4,0.0
3,2,3,4,0.0
4,2,3,4,0.0
5,2,3,4,0.0
6,2,3,4,0.0
7,2,3,4,0.0
8,2,3,4,0.0
1,3,3,4,0.0
2,3,3,4,0.0
3,3,3,4,0.0
4,3,3,4,0.0
5,3,3,4,0.0
6,3,3,4,0.0
7,3,3,4,0.0
8,3,3,4,0.0
1,4,3,4,0.0
2,4,3,4,0.0
3,4,3,4,0.0
4,4,3,4,0.0
5,4,3,4,0.0
6,4,3,4,0.0
7,4,3,4,0.0
8,4,3,4,0.0
1,5,3,4,0.0
2,5,3,4,0.0
